INFO 2020-10-07 13:43:14,983 basehttp 154 "OPTIONS /meiduo_admin/goods/simple/ HTTP/1.1" 200 0
WARNING 2020-10-07 13:43:15,069 log 228 Not Found: /meiduo_admin/goods/simple/
WARNING 2020-10-07 13:43:15,071 log 228 Not Found: /meiduo_admin/skus/
WARNING 2020-10-07 13:43:15,072 basehttp 154 "GET /meiduo_admin/skus/?page=1&pagesize=10&keyword= HTTP/1.1" 404 10376
WARNING 2020-10-07 13:43:15,073 basehttp 154 "GET /meiduo_admin/goods/simple/ HTTP/1.1" 404 10364
WARNING 2020-10-07 13:43:15,144 log 228 Not Found: /meiduo_admin/goods/simple/
WARNING 2020-10-07 13:43:15,150 basehttp 154 "GET /meiduo_admin/goods/simple/ HTTP/1.1" 404 10364
WARNING 2020-10-07 13:43:19,261 log 228 Unauthorized: /meiduo_admin/skus/simple/
WARNING 2020-10-07 13:43:19,272 basehttp 154 "GET /meiduo_admin/skus/simple/ HTTP/1.1" 401 38
WARNING 2020-10-07 13:43:19,277 log 228 Unauthorized: /meiduo_admin/skus/simple/
WARNING 2020-10-07 13:43:19,278 basehttp 154 "GET /meiduo_admin/skus/simple/ HTTP/1.1" 401 38
INFO 2020-10-07 13:43:19,345 basehttp 154 "GET /meiduo_admin/skus/images/?page=1&pagesize=10 HTTP/1.1" 200 851
INFO 2020-10-07 13:43:26,109 basehttp 154 "OPTIONS /meiduo_admin/skus/images/?page=2&pagesize=10 HTTP/1.1" 200 0
INFO 2020-10-07 13:43:26,180 basehttp 154 "GET /meiduo_admin/skus/images/?page=2&pagesize=10 HTTP/1.1" 200 941
INFO 2020-10-07 13:43:27,115 basehttp 154 "GET /meiduo_admin/skus/images/?page=1&pagesize=10 HTTP/1.1" 200 851
INFO 2020-10-07 13:43:29,087 basehttp 154 "OPTIONS /meiduo_admin/skus/images/?page=3&pagesize=10 HTTP/1.1" 200 0
INFO 2020-10-07 13:43:29,196 basehttp 154 "GET /meiduo_admin/skus/images/?page=3&pagesize=10 HTTP/1.1" 200 980
INFO 2020-10-07 13:43:30,545 basehttp 154 "GET /meiduo_admin/skus/images/?page=1&pagesize=10 HTTP/1.1" 200 851
INFO 2020-10-07 13:43:31,374 basehttp 154 "OPTIONS /meiduo_admin/skus/images/?page=4&pagesize=10 HTTP/1.1" 200 0
INFO 2020-10-07 13:43:31,484 basehttp 154 "GET /meiduo_admin/skus/images/?page=4&pagesize=10 HTTP/1.1" 200 981
INFO 2020-10-07 13:43:32,168 basehttp 154 "OPTIONS /meiduo_admin/skus/images/?page=5&pagesize=10 HTTP/1.1" 200 0
INFO 2020-10-07 13:43:32,276 basehttp 154 "GET /meiduo_admin/skus/images/?page=5&pagesize=10 HTTP/1.1" 200 978
INFO 2020-10-07 13:43:33,540 basehttp 154 "GET /meiduo_admin/skus/images/?page=1&pagesize=10 HTTP/1.1" 200 851
INFO 2020-10-07 13:45:56,859 basehttp 154 "OPTIONS /meiduo_admin/skus/images/ HTTP/1.1" 200 0
WARNING 2020-10-07 13:45:56,971 log 228 Unauthorized: /meiduo_admin/skus/images/
WARNING 2020-10-07 13:45:56,978 basehttp 154 "POST /meiduo_admin/skus/images/ HTTP/1.1" 401 38
